Processing ALRS
window_size: 3, sma_window_size: 38, silhouette_score: 0.503751307756674, best_count_of_clusters: 7
window_size: 3, sma_window_size: 39, silhouette_score: 0.5340549824165836, best_count_of_clusters: 8
window_size: 3, sma_window_size: 40, silhouette_score: 0.5306493645916809, best_count_of_clusters: 8
window_size: 3, sma_window_size: 41, silhouette_score: 0.5303756591493995, best_count_of_clusters: 8
window_size: 3, sma_window_size: 42, silhouette_score: 0.5204920646977094, best_count_of_clusters: 4
window_size: 3, sma_window_size: 43, silhouette_score: 0.543341290254156, best_count_of_clusters: 8
window_size: 3, sma_window_size: 44, silhouette_score: 0.5116846649023334, best_count_of_clusters: 7
window_size: 3, sma_window_size: 45, silhouette_score: 0.5485029625893273, best_count_of_clusters: 8
window_size: 3, sma_window_size: 46, silhouette_score: 0.5216698908338233, best_count_of_clusters: 7
window_size: 3, sma_window_size: 47, silhouette_score: 0.5062181721056562, best_count_of_clusters: 4
window_size: 3, sma_window_size: 48, silhouette_score: 0.5356247887035114, best_count_of_clusters: 8
window_size: 3, sma_window_size: 49, silhouette_score: 0.557100567550467, best_count_of_clusters: 7
window_size: 4, sma_window_size: 10, silhouette_score: 0.5607939208266544, best_count_of_clusters: 7
window_size: 4, sma_window_size: 11, silhouette_score: 0.5455124042593457, best_count_of_clusters: 7
window_size: 4, sma_window_size: 12, silhouette_score: 0.5602996347886429, best_count_of_clusters: 7
window_size: 4, sma_window_size: 13, silhouette_score: 0.5571478896246345, best_count_of_clusters: 7
window_size: 4, sma_window_size: 14, silhouette_score: 0.5338255482322374, best_count_of_clusters: 7
window_size: 4, sma_window_size: 15, silhouette_score: 0.4934930233308607, best_count_of_clusters: 7
window_size: 4, sma_window_size: 16, silhouette_score: 0.4595277295032577, best_count_of_clusters: 9
window_size: 4, sma_window_size: 17, silhouette_score: 0.44798842445859577, best_count_of_clusters: 6
window_size: 4, sma_window_size: 18, silhouette_score: 0.45574057971481086, best_count_of_clusters: 8
window_size: 4, sma_window_size: 19, silhouette_score: 0.4827487030875436, best_count_of_clusters: 7
window_size: 4, sma_window_size: 20, silhouette_score: 0.4280372908982406, best_count_of_clusters: 6
window_size: 4, sma_window_size: 21, silhouette_score: 0.45392210701877345, best_count_of_clusters: 9
window_size: 4, sma_window_size: 22, silhouette_score: 0.46902329328701997, best_count_of_clusters: 13
window_size: 4, sma_window_size: 23, silhouette_score: 0.4439515205600911, best_count_of_clusters: 10
window_size: 4, sma_window_size: 24, silhouette_score: 0.4727711451193453, best_count_of_clusters: 8
window_size: 4, sma_window_size: 25, silhouette_score: 0.4479618753129677, best_count_of_clusters: 12
window_size: 4, sma_window_size: 26, silhouette_score: 0.4262370743307787, best_count_of_clusters: 11
window_size: 4, sma_window_size: 27, silhouette_score: 0.4317962666303254, best_count_of_clusters: 7
window_size: 4, sma_window_size: 28, silhouette_score: 0.43753401019331783, best_count_of_clusters: 7
window_size: 4, sma_window_size: 29, silhouette_score: 0.4099837085043132, best_count_of_clusters: 6
window_size: 4, sma_window_size: 30, silhouette_score: 0.42357428092902216, best_count_of_clusters: 12
window_size: 4, sma_window_size: 31, silhouette_score: 0.44593540309789903, best_count_of_clusters: 11
window_size: 4, sma_window_size: 32, silhouette_score: 0.4035834625568652, best_count_of_clusters: 11
window_size: 4, sma_window_size: 33, silhouette_score: 0.4589405329725851, best_count_of_clusters: 12
window_size: 4, sma_window_size: 34, silhouette_score: 0.4387606164027124, best_count_of_clusters: 11
window_size: 4, sma_window_size: 35, silhouette_score: 0.44048625804959357, best_count_of_clusters: 11
window_size: 4, sma_window_size: 36, silhouette_score: 0.4765327448831441, best_count_of_clusters: 13
window_size: 4, sma_window_size: 37, silhouette_score: 0.4370796140353943, best_count_of_clusters: 11
window_size: 4, sma_window_size: 38, silhouette_score: 0.47246154934769147, best_count_of_clusters: 13
window_size: 4, sma_window_size: 39, silhouette_score: 0.4635723822465557, best_count_of_clusters: 13
window_size: 4, sma_window_size: 40, silhouette_score: 0.45538369383766614, best_count_of_clusters: 11
window_size: 4, sma_window_size: 41, silhouette_score: 0.43396315794008333, best_count_of_clusters: 14
window_size: 4, sma_window_size: 42, silhouette_score: 0.4413962980632126, best_count_of_clusters: 13
window_size: 4, sma_window_size: 43, silhouette_score: 0.4948835842425136, best_count_of_clusters: 14
window_size: 4, sma_window_size: 44, silhouette_score: 0.4750370315535503, best_count_of_clusters: 14
window_size: 4, sma_window_size: 45, silhouette_score: 0.49105277826929256, best_count_of_clusters: 14
window_size: 4, sma_window_size: 46, silhouette_score: 0.4524211520405234, best_count_of_clusters: 14
window_size: 4, sma_window_size: 47, silhouette_score: 0.46295035571466203, best_count_of_clusters: 13
window_size: 4, sma_window_size: 48, silhouette_score: 0.45974270590490784, best_count_of_clusters: 12
window_size: 4, sma_window_size: 49, silhouette_score: 0.480810862894022, best_count_of_clusters: 13
window_size: 5, sma_window_size: 10, silhouette_score: 0.4497331046888418, best_count_of_clusters: 11
window_size: 5, sma_window_size: 11, silhouette_score: 0.5032472948170855, best_count_of_clusters: 14
window_size: 5, sma_window_size: 12, silhouette_score: 0.4444618861206977, best_count_of_clusters: 14
window_size: 5, sma_window_size: 13, silhouette_score: 0.4472429102638632, best_count_of_clusters: 15
window_size: 5, sma_window_size: 14, silhouette_score: 0.4473552739687559, best_count_of_clusters: 18
window_size: 5, sma_window_size: 15, silhouette_score: 0.4245547737174477, best_count_of_clusters: 18
window_size: 5, sma_window_size: 16, silhouette_score: 0.4020754525951707, best_count_of_clusters: 20
window_size: 5, sma_window_size: 17, silhouette_score: 0.42580428255510533, best_count_of_clusters: 19
window_size: 5, sma_window_size: 18, silhouette_score: 0.46606776933931565, best_count_of_clusters: 19
window_size: 5, sma_window_size: 19, silhouette_score: 0.4531718247505168, best_count_of_clusters: 18
window_size: 5, sma_window_size: 20, silhouette_score: 0.37595169483977703, best_count_of_clusters: 13
window_size: 5, sma_window_size: 21, silhouette_score: 0.3679730956608406, best_count_of_clusters: 15
window_size: 5, sma_window_size: 22, silhouette_score: 0.3859916624234129, best_count_of_clusters: 13
window_size: 5, sma_window_size: 23, silhouette_score: 0.3756235032141537, best_count_of_clusters: 13
window_size: 5, sma_window_size: 24, silhouette_score: 0.3549772788144676, best_count_of_clusters: 13
window_size: 5, sma_window_size: 25, silhouette_score: 0.3516021649894622, best_count_of_clusters: 20
window_size: 5, sma_window_size: 26, silhouette_score: 0.39173281775519164, best_count_of_clusters: 23
window_size: 5, sma_window_size: 27, silhouette_score: 0.36001093049033994, best_count_of_clusters: 20
window_size: 5, sma_window_size: 28, silhouette_score: 0.34668074875308247, best_count_of_clusters: 23
window_size: 5, sma_window_size: 29, silhouette_score: 0.360362906749698, best_count_of_clusters: 27
window_size: 5, sma_window_size: 30, silhouette_score: 0.3738349578009935, best_count_of_clusters: 17
window_size: 5, sma_window_size: 31, silhouette_score: 0.3912588485344597, best_count_of_clusters: 18
window_size: 5, sma_window_size: 32, silhouette_score: 0.35849284827978156, best_count_of_clusters: 16
window_size: 5, sma_window_size: 33, silhouette_score: 0.36584913236099487, best_count_of_clusters: 18
window_size: 5, sma_window_size: 34, silhouette_score: 0.32786766276628176, best_count_of_clusters: 21
window_size: 5, sma_window_size: 35, silhouette_score: 0.40625203840444624, best_count_of_clusters: 27
window_size: 5, sma_window_size: 36, silhouette_score: 0.4299655432726378, best_count_of_clusters: 24
window_size: 5, sma_window_size: 37, silhouette_score: 0.4041627845767915, best_count_of_clusters: 21
window_size: 5, sma_window_size: 38, silhouette_score: 0.41216888524168327, best_count_of_clusters: 24
window_size: 5, sma_window_size: 39, silhouette_score: 0.3797359368293699, best_count_of_clusters: 19
window_size: 5, sma_window_size: 40, silhouette_score: 0.36727223457495706, best_count_of_clusters: 21
window_size: 5, sma_window_size: 41, silhouette_score: 0.3904066055799082, best_count_of_clusters: 19
window_size: 5, sma_window_size: 42, silhouette_score: 0.38829768747661003, best_count_of_clusters: 21
window_size: 5, sma_window_size: 43, silhouette_score: 0.3911583184702554, best_count_of_clusters: 21
window_size: 5, sma_window_size: 44, silhouette_score: 0.38973357562387, best_count_of_clusters: 27
window_size: 5, sma_window_size: 45, silhouette_score: 0.37977829482559905, best_count_of_clusters: 20
window_size: 5, sma_window_size: 46, silhouette_score: 0.3545978552157916, best_count_of_clusters: 17
window_size: 5, sma_window_size: 47, silhouette_score: 0.40830755117681516, best_count_of_clusters: 23
window_size: 5, sma_window_size: 48, silhouette_score: 0.4037739725042453, best_count_of_clusters: 24
window_size: 5, sma_window_size: 49, silhouette_score: 0.3837682725455455, best_count_of_clusters: 19
window_size: 6, sma_window_size: 10, silhouette_score: 0.4308814423627989, best_count_of_clusters: 28
window_size: 6, sma_window_size: 11, silhouette_score: 0.41781347766523375, best_count_of_clusters: 28
window_size: 6, sma_window_size: 12, silhouette_score: 0.43932441728102306, best_count_of_clusters: 30
window_size: 6, sma_window_size: 13, silhouette_score: 0.3613440114439024, best_count_of_clusters: 37
window_size: 6, sma_window_size: 14, silhouette_score: 0.3707316641993257, best_count_of_clusters: 35
window_size: 6, sma_window_size: 15, silhouette_score: 0.33170951895589196, best_count_of_clusters: 29
window_size: 6, sma_window_size: 16, silhouette_score: 0.3396570898327513, best_count_of_clusters: 36
