LKOH,D,200103,000000,6294,791658
LKOH,D,200106,000000,6382,751576
LKOH,D,200108,000000,6496.5,974042
LKOH,D,200109,000000,6430,876659
LKOH,D,200110,000000,6490,497687
LKOH,D,200113,000000,6530,577701
LKOH,D,200114,000000,6520.5,718439
LKOH,D,200115,000000,6552.5,1053251
LKOH,D,200116,000000,6590,1019894
LKOH,D,200117,000000,6685,1209611
LKOH,D,200120,000000,6717,446394
LKOH,D,200121,000000,6708.5,548342
LKOH,D,200122,000000,6655.5,867837
LKOH,D,200123,000000,6590,1217162
LKOH,D,200124,000000,6620,506775
LKOH,D,200127,000000,6545,1073913
LKOH,D,200128,000000,6650,769434
LKOH,D,200129,000000,6633,944493
LKOH,D,200130,000000,6443.5,1580771
LKOH,D,200131,000000,6550.5,1742128
LKOH,D,200203,000000,6594.5,2671005
LKOH,D,200204,000000,6500,1670313
LKOH,D,200205,000000,6550.5,1105040
LKOH,D,200206,000000,6506.5,685669
LKOH,D,200207,000000,6450.5,938705
LKOH,D,200210,000000,6410,946881
LKOH,D,200211,000000,6397.5,1291961
LKOH,D,200212,000000,6466,948883
LKOH,D,200213,000000,6470.5,711876
LKOH,D,200214,000000,6451,484387
LKOH,D,200217,000000,6463,350221
LKOH,D,200218,000000,6378.5,713980
LKOH,D,200219,000000,6509,636605
LKOH,D,200220,000000,6543.5,741043
LKOH,D,200221,000000,6450,612319
LKOH,D,200225,000000,6165,1427706
LKOH,D,200226,000000,6256.5,1645203
LKOH,D,200227,000000,6000,1505993
LKOH,D,200228,000000,5699.5,3124084
LKOH,D,200302,000000,5550,2905999
LKOH,D,200303,000000,5782,1946861
LKOH,D,200304,000000,5908.5,1601548
LKOH,D,200305,000000,5862.5,1532273
LKOH,D,200306,000000,5592,2266208
LKOH,D,200310,000000,4549,7510762
LKOH,D,200311,000000,4908,4810789
LKOH,D,200312,000000,4511.5,3677398
LKOH,D,200313,000000,4414,3663056
LKOH,D,200316,000000,4251,2570452
LKOH,D,200317,000000,4168.5,2244460
LKOH,D,200318,000000,3754,3644119
LKOH,D,200319,000000,4333,4772557
LKOH,D,200320,000000,4472.5,5008988
LKOH,D,200323,000000,4175.5,3405101
LKOH,D,200324,000000,4494,2397960
LKOH,D,200325,000000,4590,2898620
LKOH,D,200326,000000,4700,1998767
LKOH,D,200327,000000,4430,2092818
LKOH,D,200330,000000,4459,1720742
LKOH,D,200331,000000,4715,2428925
LKOH,D,200401,000000,4674.5,1917101
LKOH,D,200402,000000,5050,3850927
LKOH,D,200403,000000,5204.5,3126770
LKOH,D,200406,000000,5163,2279444
LKOH,D,200407,000000,5118,1835405
LKOH,D,200408,000000,5140,1924196
LKOH,D,200409,000000,5201,2291202
LKOH,D,200410,000000,5130,709604
LKOH,D,200413,000000,5040,939770
LKOH,D,200414,000000,4844,2048920
LKOH,D,200415,000000,4484,2648878
LKOH,D,200416,000000,4561.5,3413601
LKOH,D,200417,000000,4620,1676884
LKOH,D,200420,000000,4522.5,1899435
LKOH,D,200421,000000,4475,3797054
LKOH,D,200422,000000,4810.5,3438361
