YDEX,D,200103,000000,2685,263527
YDEX,D,200106,000000,2672,226702
YDEX,D,200108,000000,2677,252503
YDEX,D,200109,000000,2728.4,306731
YDEX,D,200110,000000,2725,308125
YDEX,D,200113,000000,2703.4,330909
YDEX,D,200114,000000,2685,468516
YDEX,D,200115,000000,2690,415484
YDEX,D,200116,000000,2719.8,1470744
YDEX,D,200117,000000,2772.8,668860
YDEX,D,200120,000000,2800,339337
YDEX,D,200121,000000,2770,350182
YDEX,D,200122,000000,2790,755887
YDEX,D,200123,000000,2820.2,480427
YDEX,D,200124,000000,2798,366624
YDEX,D,200127,000000,2780,481600
YDEX,D,200128,000000,2799.8,357013
YDEX,D,200129,000000,2890,679946
YDEX,D,200130,000000,2888,344028
YDEX,D,200131,000000,2873.4,296170
YDEX,D,200203,000000,2880.6,270342
YDEX,D,200204,000000,2990,469932
YDEX,D,200205,000000,3008.2,692586
YDEX,D,200206,000000,3048.2,389930
YDEX,D,200207,000000,3103.8,479731
YDEX,D,200210,000000,3087.2,422510
YDEX,D,200211,000000,3085,340079
YDEX,D,200212,000000,3037.2,551073
YDEX,D,200213,000000,3087.4,516454
YDEX,D,200214,000000,3011,1995630
YDEX,D,200217,000000,2983.6,497430
YDEX,D,200218,000000,2937,582824
YDEX,D,200219,000000,2953,728333
YDEX,D,200220,000000,2988.4,738945
YDEX,D,200221,000000,2911.8,645644
YDEX,D,200225,000000,2681.8,2303488
YDEX,D,200226,000000,2690.8,2316101
YDEX,D,200227,000000,2678.2,1662998
YDEX,D,200228,000000,2659.8,1464045
YDEX,D,200302,000000,2721.4,1290610
YDEX,D,200303,000000,2723,971355
YDEX,D,200304,000000,2654.2,697745
YDEX,D,200305,000000,2728.2,894054
YDEX,D,200306,000000,2685,1005756
YDEX,D,200310,000000,2590,1510732
YDEX,D,200311,000000,2615,910964
YDEX,D,200312,000000,2460,1547538
YDEX,D,200313,000000,2470,1221313
YDEX,D,200316,000000,2370,1286296
YDEX,D,200317,000000,2425,1078574
YDEX,D,200318,000000,2318.8,1288232
YDEX,D,200319,000000,2434,1509790
